date,forecast_price,lower_90,upper_90,commodity,is_forecast
2016-06-01,4.520617834550693,3.667755717091919,5.409059840720883,Wheat,False
2016-07-01,4.379929006314209,3.5006007400443355,5.243496359800849,Wheat,False
2016-08-01,4.268112517790864,3.4103158533388274,5.188604506671501,Wheat,False
2016-09-01,4.212885075565688,3.302596806455053,5.122673904696944,Wheat,False
2016-10-01,4.180510310790625,3.2519588719615773,5.14130208931277,Wheat,False
2016-11-01,4.217430957086186,3.3376148534075116,5.080196565610199,Wheat,False
2016-12-01,4.15943563513373,3.3124605384835486,5.054637782838864,Wheat,False
2017-01-01,4.313711111275896,3.4675238811309836,5.213673032355083,Wheat,False
2017-02-01,4.643074632831291,3.790191955383144,5.571620582454046,Wheat,False
2017-03-01,4.323854788457968,3.436178599946071,5.139762104893106,Wheat,False
2017-04-01,4.394001378073283,3.536069024715552,5.298368377433531,Wheat,False
2017-05-01,4.471043815556272,3.6041428478348876,5.3340867879677685,Wheat,False
2017-06-01,4.415530612005316,3.542337428142434,5.301475675491084,Wheat,False
2017-07-01,4.350649991729445,3.449295817222109,5.2206291824608595,Wheat,False
2017-08-01,4.314339538647334,3.4582185793670375,5.157667182097301,Wheat,False
2017-09-01,4.3231443332264075,3.495431123789567,5.24977032865696,Wheat,False
2017-10-01,4.3726269445026,3.459168795887684,5.231852846701587,Wheat,False
2017-11-01,4.3907149485281005,3.508228264704179,5.266865839076036,Wheat,False
2017-12-01,4.424375653989851,3.533964989648377,5.369947679132129,Wheat,False
2018-01-01,4.527819319177589,3.6601075575282915,5.452367556136465,Wheat,False
2018-02-01,4.698526126379284,3.839320932871802,5.552496107983137,Wheat,False
2018-03-01,4.692085336333836,3.7958016388197953,5.528706153222765,Wheat,False
2018-04-01,4.688631900537593,3.8065595867117823,5.58236522376445,Wheat,False
2018-05-01,4.764317285940653,3.808847336159776,5.582483043937646,Wheat,False
2018-06-01,4.635164209780669,3.697010492253701,5.53888755622208,Wheat,False
2018-07-01,4.573533290722164,3.7257127377209334,5.4754196096162655,Wheat,False
2018-08-01,4.541167243868474,3.7192773792291147,5.400756415607642,Wheat,False
2018-09-01,4.54497924989222,3.7007799763900247,5.50064178901013,Wheat,False
2018-10-01,4.663673913669663,3.8050078735508865,5.563792745560861,Wheat,False
2018-11-01,4.639443058524124,3.7661647039154116,5.535280550798016,Wheat,False
2018-12-01,4.752053658197183,3.850032896921054,5.688500552981758,Wheat,False
2019-01-01,4.7756444805568705,3.8945179746271674,5.654625168976431,Wheat,False
2019-02-01,4.752154105929568,3.8030746416586885,5.709506675773439,Wheat,False
2019-03-01,5.076309450956343,4.142684642796636,5.9340696447904095,Wheat,False
2019-04-01,4.987088848148863,4.111397171619625,5.900078010004403,Wheat,False
2019-05-01,5.05959699400996,4.144030437634237,5.919084477462523,Wheat,False
2019-06-01,4.849512554275815,3.9840831552220246,5.708474915861659,Wheat,False
2019-07-01,4.7935118775402366,3.912305126127282,5.660383340613582,Wheat,False
2019-08-01,4.76643783881707,3.914863097856516,5.62314359609263,Wheat,False
2019-09-01,4.765661711726937,3.8793549545469226,5.695443074124346,Wheat,False
2019-10-01,4.960250760363032,4.093849507924285,5.814276571547221,Wheat,False
2019-11-01,4.888715881908661,4.020264115005281,5.752956595556969,Wheat,False
2019-12-01,5.086778622151026,4.256525908089862,5.910883482367438,Wheat,False
2020-01-01,5.018974093446882,4.172199325548407,5.8694321971597105,Wheat,False
2020-02-01,4.822934009773087,3.9433208860137654,5.70307208945169,Wheat,False
2020-03-01,5.033665623266367,4.1899060220876425,5.955250184333974,Wheat,False
2020-04-01,5.235539273083178,4.320283533156946,6.109960337577008,Wheat,False
2020-05-01,5.36699470848395,4.494169896291405,6.227367206727932,Wheat,False
2020-06-01,5.415148195123248,4.571933692743511,6.2937425628147805,Wheat,False
2020-07-01,5.362303524145267,4.530689602809539,6.272888416797333,Wheat,False
2020-08-01,5.446465489917526,4.557499770579818,6.320406728561821,Wheat,False
2020-09-01,5.599164879484658,4.696088167021444,6.538475770153875,Wheat,False
2020-10-01,5.709457363596805,4.826360254392138,6.5437325827354975,Wheat,False
2020-11-01,5.919590830121182,5.03562517172187,6.801036234150349,Wheat,False
2020-12-01,5.9905060757234185,5.1121542298166425,6.857648978102026,Wheat,False
2021-01-01,6.375806486289594,5.508606703468053,7.241097880450867,Wheat,False
2021-02-01,7.062313260626426,6.197904594495914,7.935069263174635,Wheat,False
2021-03-01,6.744614375729452,5.9130536884582545,7.658132754567851,Wheat,False
2021-04-01,7.0106313152293245,6.099432231343219,7.865698170731894,Wheat,False
2021-05-01,7.286264247834119,6.396413834930237,8.082176765832568,Wheat,False
2021-06-01,7.350139218213179,6.466257356313502,8.2430461574558,Wheat,False
2021-07-01,7.387896968347461,6.46683501031553,8.316729150122821,Wheat,False
2021-08-01,7.474173745353143,6.594873892998373,8.367292829809863,Wheat,False
2021-09-01,7.636235356623838,6.744806092733922,8.529098942483449,Wheat,False
2021-10-01,7.865980777061022,7.010021342893978,8.683753050478439,Wheat,False
2021-11-01,8.044825541337895,7.116661106757983,8.886926464019794,Wheat,False
2021-12-01,8.247836779290632,7.384529169805946,9.17482414503508,Wheat,False
2022-01-01,8.326497241876892,7.42267165084922,9.164887379813857,Wheat,False
2022-02-01,8.523055223940473,7.706310368037728,9.412450553437367,Wheat,False
2022-03-01,8.406454345468552,7.579242267150422,9.27893608297514,Wheat,False
2022-04-01,8.285225416931809,7.449116380790838,9.102708851128495,Wheat,False
2022-05-01,8.306874973351292,7.427873738897053,9.218451694322761,Wheat,False
2022-06-01,7.970024941063729,7.086635774685493,8.848236596615306,Wheat,False
