commodity,date,forecast_price,lower_90,upper_90,is_forecast,last_actual_price,pct_change_from_last
Soybeans,05/01/2017,9.633555653486916,8.326128250216561,10.805672403601294,False,9.53,1.09
Soybeans,06/01/2017,9.681225709721234,8.411807535150379,10.962769690382425,False,9.53,1.59
Soybeans,07/01/2017,9.62011898420466,8.333036614544447,10.790411694322955,False,9.53,0.95
Soybeans,08/01/2017,9.329432186507654,8.107465151031082,10.753379156851205,False,9.53,-2.1
Soybeans,09/01/2017,8.783946826812658,7.495814964624366,9.959004297335882,False,9.53,-7.83
Soybeans,10/01/2017,8.501026093107045,7.2359270854691795,9.713461357734651,False,9.53,-10.8
Soybeans,11/01/2017,8.558032741732704,7.20566902687493,9.731801830474268,False,9.53,-10.2
Soybeans,12/01/2017,8.617874577133655,7.326765105484717,9.908285036982347,False,9.53,-9.57
Soybeans,01/01/2018,8.842487691347369,7.534700663780972,10.12617768645866,False,9.53,-7.21
Soybeans,02/01/2018,9.26179889995899,8.086522353947382,10.533215085819023,False,9.53,-2.81
Soybeans,03/01/2018,9.240016210009514,8.003458258305258,10.61324751885082,False,9.53,-3.04
Soybeans,04/01/2018,9.27109681985016,7.990958321592007,10.514391102925504,False,9.53,-2.72
Soybeans,05/01/2018,9.277734209259387,8.036503784131254,10.557053831972228,False,9.53,-2.65
Soybeans,06/01/2018,9.25005429758368,7.985270431539124,10.596751570901043,False,9.53,-2.94
Soybeans,07/01/2018,9.193603006995968,8.006038306278016,10.437260973705984,False,9.53,-3.53
Soybeans,08/01/2018,8.943420893173036,7.691619112053566,10.162766382890494,False,9.53,-6.16
Soybeans,09/01/2018,8.423838975774059,7.244667468849907,9.679084159815371,False,9.53,-11.61
Soybeans,10/01/2018,8.220263396661656,6.897067566884191,9.4963438036716,False,9.53,-13.74
Soybeans,11/01/2018,8.304782375226612,6.9608157493204,9.562348446353132,False,9.53,-12.86
Soybeans,12/01/2018,8.394656670246235,7.182152006778392,9.702562705454293,False,9.53,-11.91
Soybeans,01/01/2019,8.451245051445303,7.178872149113795,9.736721732168837,False,9.53,-11.32
Soybeans,02/01/2019,8.521568512095918,7.24057986856268,9.832269170660672,False,9.53,-10.58
Soybeans,03/01/2019,9.130073992470424,7.889209363765407,10.426050780660027,False,9.53,-4.2
